company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,959,-252,1092,-162,862,-71
国泰君安（代客）,919,-51,1053,-423,948,269
平安期货（代客）,893,-44,277,4,224,-77
东方财富（代客）,786,-108,0,0,258,3
方正中期（代客）,779,-10,491,-76,450,34
银河期货（代客）,691,-82,379,-10,278,-16
中泰期货（代客）,660,-19,445,-54,555,-104
申银万国（代客）,606,-145,0,0,414,6
中信建投（代客）,579,-92,1121,-255,649,205
永安期货（代客）,507,-132,0,0,313,231
华泰期货（代客）,485,-150,708,-196,809,132
海通期货（代客）,453,-45,0,0,267,20
国元期货（代客）,420,-70,0,0,212,-114
广发期货（代客）,410,-17,360,4,193,-154
徽商期货（代客）,406,-34,0,0,240,-1
国富期货（代客）,377,-53,0,0,0,0
东吴期货（代客）,361,-37,792,-15,0,0
华安期货（代客）,345,-9,0,0,0,0
东证期货（代客）,327,-241,1447,-111,1430,36
招商期货（代客）,325,-47,0,0,0,0
中州期货（代客）,0,0,280,21,0,0
东海期货（代客）,0,0,297,-58,0,0
兴证期货（代客）,0,0,427,-39,0,0
南华期货（代客）,0,0,582,-64,464,-77
中粮期货（代客）,0,0,2213,-18,0,0
光大期货（代客）,0,0,0,0,330,-26
国贸期货（代客）,0,0,374,23,0,0
国投期货（代客）,0,0,306,-33,0,0
格林大华（代客）,0,0,551,-312,440,97
浙商期货（代客）,0,0,0,0,350,41
首创京都（代客）,0,0,546,-3,0,0
