company,long,long_chg,short,short_chg,volume,volume_chg
东证期货,3448,993,2810,851,8186,3809
中信期货,3351,660,3924,552,5898,1569
国泰君安,2894,674,4682,368,6130,1916
广发期货,2196,-168,1472,-365,4917,1243
海通期货,2014,-106,1078,18,4412,1346
永安期货,1725,155,1994,222,1495,578
银河期货,1699,-20,1460,-104,3836,570
中信建投,1668,362,1851,193,2533,287
华泰期货,1475,294,1589,194,2628,1257
宝城期货,1447,36,0,0,1089,355
中粮期货,1255,175,5118,204,0,0
中泰期货,1243,2,2069,375,1699,263
东航期货,1183,-58,0,0,0,0
方正中期,1087,301,1052,412,1987,76
宏源期货,1044,230,0,0,0,0
海证期货,1029,254,0,0,0,0
徽商期货,988,196,0,0,2517,938
光大期货,987,-124,951,-247,2209,-987
东吴期货,972,175,0,0,0,0
正信期货,924,93,0,0,0,0
华西期货,0,0,1126,-3,0,0
中原期货,0,0,1093,459,1377,-206
东方财富,0,0,0,0,1932,407
南华期货,0,0,1452,61,0,0
国投安信,0,0,994,0,0,0
国富期货,0,0,0,0,1477,70
国元期货,0,0,0,0,1368,671
平安期货,0,0,0,0,1261,745
格林大华,0,0,3057,93,0,0
瑞达期货,0,0,1788,131,0,0
申银万国,0,0,0,0,1270,203
首创京都,0,0,994,95,0,0
