company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3296,100,5123,57,1153,540
方正中期,2288,129,1314,38,769,284
中信期货,2173,58,1914,-147,1037,237
海通期货,1702,-4,1557,-10,476,-40
南华期货,1676,13,2037,-15,1032,5
招商期货,1381,1,1414,14,413,14
中信建投,1351,51,1612,13,362,75
长江期货,1129,0,1334,307,1007,512
华泰期货,1029,-35,1072,143,256,-5
广发期货,841,70,919,-3,221,48
永安期货,766,7,928,29,0,0
银河期货,733,65,0,0,157,75
东方财富,559,34,0,0,161,-2
国海良时,540,0,0,0,0,0
中辉期货,540,15,546,86,0,0
中财期货,537,64,0,0,0,0
中泰期货,516,34,1577,12,144,-199
国元期货,510,71,0,0,149,-176
光大期货,489,-118,441,-134,480,97
浙商期货,484,2,0,0,200,23
东证期货,0,0,430,12,937,201
东吴期货,0,0,595,2,144,10
中粮期货,0,0,858,201,231,168
中州期货,0,0,862,-7,0,0
瑞达期货,0,0,869,137,160,-23
首创京都,0,0,1407,-20,0,0
