company,long,long_chg,short,short_chg,volume,volume_chg
中信建投（代客）,1739,-138,1142,-60,754,342
国泰君安（代客）,1596,-140,3074,44,1318,694
中信期货（代客）,1220,15,1741,-50,963,245
格林大华（代客）,1167,-3,1856,42,0,0
中泰期货（代客）,1125,-52,1048,-76,364,176
华泰期货（代客）,1054,-62,1196,-134,478,294
中粮期货（代客）,959,-20,1945,-24,0,0
广发期货（代客）,948,16,804,12,0,0
方正中期（代客）,918,7,0,0,663,443
东证期货（代客）,839,78,0,0,1571,678
银河期货（代客）,787,-63,765,-1,214,121
浙商期货（代客）,780,-14,0,0,306,254
海通期货（代客）,708,19,0,0,579,255
长安期货（代客）,691,16,0,0,0,0
国金期货（代客）,641,-100,0,0,181,154
华联期货（代客）,627,-8,0,0,0,0
平安期货（代客）,591,-10,0,0,0,0
东方财富（代客）,590,-77,0,0,400,17
信达期货（代客）,589,-13,0,0,0,0
徽商期货（代客）,574,-1,0,0,0,0
东吴期货（代客）,0,0,608,-60,182,115
光大期货（代客）,0,0,870,10,0,0
中州期货（代客）,0,0,1177,-1,255,217
中原期货（代客）,0,0,0,0,276,70
五矿期货（代客）,0,0,809,12,312,252
创元期货（代客）,0,0,794,-5,0,0
国投安信（代客）,0,0,1465,-5,0,0
南华期货（代客）,0,0,1911,5,0,0
永安期货（代客）,0,0,1277,46,394,188
招商期货（代客）,0,0,1079,32,193,-1
盛达期货（代客）,0,0,0,0,309,238
瑞达期货（代客）,0,0,634,4,0,0
鑫鼎盛期货（代客）,0,0,654,0,0,0
长江期货（代客）,0,0,0,0,214,104
