company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1392,152,1932,-41,1463,-1095
东证期货,1332,113,0,0,2890,-629
华泰期货,1292,204,664,29,405,-184
永安期货,860,-41,992,-39,656,60
中信建投,811,45,1291,30,477,-271
海通期货,752,-118,0,0,863,-392
中辉期货,597,-3,0,0,0,0
国投安信,586,5,865,-56,0,0
中粮期货,585,6,1861,229,285,-1
中信期货,558,48,1996,18,936,-345
浙商期货,501,6,0,0,326,-48
银河期货,500,-8,0,0,0,0
广发期货,498,-244,1182,-190,706,-246
光大期货,495,42,563,20,0,0
一德期货,468,155,0,0,0,0
东海期货,452,-22,0,0,0,0
中泰期货,446,-18,649,57,443,-104
方正中期,445,50,543,-16,530,107
徽商期货,427,-44,0,0,0,0
东吴期货,397,-40,0,0,380,-181
中州期货,0,0,346,147,0,0
华闻期货,0,0,0,0,789,228
华西期货,0,0,1324,27,317,102
创元期货,0,0,1063,-10,0,0
南华期货,0,0,1192,-19,329,-2
格林大华,0,0,1328,189,287,-148
国富期货,0,0,0,0,313,-103
广州期货,0,0,502,1,0,0
瑞达期货,0,0,1038,13,321,-70
长安期货,0,0,485,-2,0,0
长江期货,0,0,0,0,606,-70
首创京都,0,0,624,4,0,0
