company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3345,105,3248,-135,4608,361
中信期货,2717,-32,4073,-225,2939,667
银河期货,2585,-64,3009,-18,1330,-18
永安期货,1941,58,1442,125,927,-154
东方财富,1843,-300,830,109,2847,802
中泰期货,1615,-177,1369,11,1054,366
方正中期,1485,138,862,-30,1796,496
华泰期货,1485,-62,4063,41,1567,222
海通期货,1215,-134,1023,-168,1886,225
广发期货,1134,-27,1198,-78,1207,-5
国投安信,1025,1,995,-36,853,-411
中信建投,1008,-1,1297,240,1719,-452
中粮期货,996,-21,3266,-35,0,0
东证期货,875,-92,1504,-78,2890,150
瑞达期货,873,-16,0,0,0,0
徽商期货,838,31,0,0,1471,9
南华期货,809,4,1319,57,1065,220
中辉期货,809,-55,0,0,0,0
宏源期货,791,37,0,0,0,0
一德期货,782,-42,945,39,0,0
上海大陆,0,0,703,28,0,0
华闻期货,0,0,0,0,803,93
兴证期货,0,0,913,68,0,0
光大期货,0,0,0,0,1339,226
国富期货,0,0,0,0,1495,103
国元期货,0,0,0,0,782,253
新湖期货,0,0,0,0,782,435
招商期货,0,0,744,11,0,0
首创京都,0,0,1318,5,0,0
