company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,4802,7,5869,-364,3313,-1574
中信期货,3955,-383,7390,-534,3625,-1734
中泰期货,3052,96,1709,-37,1507,-408
方正中期,2865,69,0,0,990,-782
银河期货,2736,-17,2115,68,1553,-1431
中信建投,2717,-76,2314,48,956,-701
东证期货,2475,-230,5440,485,5503,-913
光大期货,2069,25,1797,94,2205,-386
华泰期货,1995,52,3270,-118,1268,-614
东吴期货,1805,-14,1026,183,809,-279
中粮期货,1710,-26,0,0,0,0
东方财富,1521,-73,0,0,967,-646
广发期货,1493,36,1183,-40,950,-250
徽商期货,1415,112,0,0,954,-228
国海良时,1361,8,0,0,0,0
海通期货,1209,106,0,0,1694,-997
平安期货,1174,-19,0,0,0,0
申银万国,1170,-115,0,0,0,0
国富期货,1130,-15,0,0,0,0
国投期货,1098,-25,1446,25,0,0
中原期货,0,0,1217,-42,0,0
华闻期货,0,0,0,0,1007,-431
中州期货,0,0,1824,-8,0,0
国元期货,0,0,0,0,602,-168
南华期货,0,0,1702,-41,860,-731
大地期货,0,0,1097,-2,0,0
格林大华,0,0,1455,-153,618,-136
浙商期货,0,0,1224,-99,0,0
永安期货,0,0,4118,35,0,0
瑞达期货,0,0,1487,204,750,24
首创京都,0,0,1082,-133,710,140
