company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,12241,-482,12738,-410,42233,8573
国泰君安,10020,-299,22820,-26,39314,12750
东方财富,8360,28,0,0,11330,1784
银河期货,7231,-394,7043,162,11292,1178
东证期货,7164,165,12946,-536,19004,2387
中信建投,6915,143,4398,-81,11226,-332
方正中期,6204,-289,0,0,6233,961
广发期货,5505,-341,3457,-196,7239,1093
徽商期货,5043,76,0,0,6802,581
华泰期货,4865,-120,5449,225,6658,1769
中泰期货,4749,60,5628,-2,11870,3860
永安期货,3980,-373,8275,-667,3874,1112
海通期货,3965,14,2914,-230,9648,1715
平安期货,3917,21,0,0,0,0
光大期货,3879,-601,0,0,5829,-275
招商期货,3440,-101,3278,-102,4599,424
申银万国,3196,-10,0,0,0,0
宏源期货,3189,99,2987,-27,0,0
长江期货,2999,-40,0,0,0,0
东吴期货,2874,-109,3541,-491,5100,1404
中粮期货,0,0,3596,-266,0,0
国信期货,0,0,0,0,4916,1847
南华期货,0,0,2985,-217,26910,3026
创元期货,0,0,3348,11,0,0
兴证期货,0,0,2680,21,0,0
国投期货,0,0,5099,-163,0,0
国元期货,0,0,0,0,4340,1310
格林大华,0,0,5347,-1,0,0
瑞达期货,0,0,2715,-99,3745,67
