company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,1637,-10,965,17,2083,-1878
国泰君安（代客）,1575,-46,2595,-376,2538,-935
方正中期（代客）,1548,-60,625,-15,779,-405
东方财富（代客）,1415,-66,0,0,994,-334
中信建投（代客）,1112,-236,1246,-170,1392,-596
平安期货（代客）,903,-75,0,0,0,0
东证期货（代客）,833,-77,1819,-3,2260,-1269
中泰期货（代客）,774,-153,1426,-187,1313,-916
银河期货（代客）,750,-127,456,-60,601,-275
广发期货（代客）,720,-133,511,15,849,-358
徽商期货（代客）,639,-52,0,0,885,-311
永安期货（代客）,618,-25,614,-9,0,0
华泰期货（代客）,606,-113,877,-173,1093,-318
紫金天风（代客）,454,-2,0,0,0,0
申银万国（代客）,445,-113,0,0,0,0
中辉期货（代客）,399,-3,0,0,0,0
光大期货（代客）,379,-31,511,-67,0,0
长江期货（代客）,372,-29,0,0,0,0
南华期货（代客）,363,3,616,-29,660,-261
国富期货（代客）,363,25,0,0,714,-190
东吴期货（代客）,0,0,1071,-156,710,-644
中粮期货（代客）,0,0,654,-149,953,-1388
中原期货（代客）,0,0,0,0,573,87
创元期货（代客）,0,0,458,-60,0,0
冠通期货（代客）,0,0,469,-18,0,0
国贸期货（代客）,0,0,482,-105,453,187
招商期货（代客）,0,0,954,0,634,-487
新湖期货（代客）,0,0,651,-73,0,0
海通期货（代客）,0,0,0,0,1120,179
格林大华（代客）,0,0,0,0,500,-256
浙商期货（代客）,0,0,452,-65,0,0
