company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,4828,-317,5888,34,2853,667
中信期货,4549,-94,8279,-510,3338,728
东证期货,3374,316,5874,61,4171,-406
中信建投,3299,191,2521,175,1256,215
方正中期,3164,25,0,0,1333,21
中泰期货,2418,-140,1682,-106,1216,-392
银河期货,2156,-93,1934,-59,2010,44
华泰期货,2008,-107,2851,59,902,179
光大期货,1961,-70,1622,-27,1939,370
东吴期货,1869,-38,0,0,0,0
广发期货,1789,-45,984,18,731,-199
徽商期货,1648,-15,0,0,692,-41
国海良时,1599,-19,0,0,0,0
中粮期货,1579,-92,0,0,0,0
海通期货,1535,-376,0,0,1271,-207
东方财富,1411,-6,0,0,987,48
浙商期货,1332,50,0,0,0,0
永安期货,1137,5,4090,-415,724,402
国富期货,1021,37,0,0,0,0
平安期货,1003,-12,0,0,650,337
中财期货,0,0,1078,-30,0,0
中州期货,0,0,1725,-122,0,0
中原期货,0,0,1083,1,664,192
兴证期货,0,0,1033,2,0,0
国元期货,0,0,1153,-18,0,0
南华期货,0,0,1830,83,737,101
华闻期货,0,0,0,0,1631,810
国投期货,0,0,1407,13,0,0
大地期货,0,0,0,0,700,507
格林大华,0,0,1390,46,791,426
瑞达期货,0,0,1489,-117,0,0
首创京都,0,0,1634,33,0,0
