company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2399,146,1777,74,2060,-443
国泰期货,2322,-296,2112,-372,3834,303
永安期货,1968,-208,3504,429,1971,603
华泰期货,1821,-32,1537,39,2759,-558
银河期货,1783,62,833,-63,1501,-105
中信建投期货,1695,87,0,0,1241,-18
方正中期期货,1546,48,822,72,1864,116
东方财富期货,1539,144,979,71,2045,-100
海通期货,1518,-255,1143,-56,2967,-594
东吴期货,1500,584,0,0,1597,619
徽商期货,1309,170,0,0,1738,161
中粮期货,1143,59,6387,-20,0,0
申银万国期货,1061,67,975,-5,962,5
国信期货,1048,17,0,0,1460,-554
广发期货,1043,-52,949,6,0,0
东证期货,985,55,1406,-60,1577,-164
南华期货,978,29,0,0,0,0
鲁证期货,973,135,0,0,0,0
华安期货,901,102,0,0,1270,244
浙商期货,868,63,0,0,0,0
一德期货,0,0,870,106,0,0
中辉期货,0,0,0,0,1102,284
东海期货,0,0,2167,11,0,0
华闻期货,0,0,0,0,2054,-90
光大期货,0,0,775,39,0,0
国投安信期货,0,0,4322,-287,1606,286
宏源期货,0,0,1388,164,0,0
建信期货,0,0,1441,816,1042,-1693
国富期货,0,0,0,0,999,111
英大期货,0,0,781,-3,0,0
首创期货,0,0,974,-1,0,0
