company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,4662,-66,6116,-152,2326,-418
永安期货,3833,337,8397,25,1064,-1492
中粮期货,3709,17,4970,-59,0,0
国泰君安,3592,220,8124,148,1312,-417
东证期货,2586,186,4370,531,3391,-366
华泰期货,2582,31,2091,11,372,-236
银河期货,2573,26,1155,29,595,-334
中信建投,2509,399,2406,-15,1318,-166
中财期货,2350,1,0,0,0,0
中泰期货,2176,-57,3581,191,664,-257
广发期货,1723,-102,0,0,0,0
方正中期,1217,1,0,0,409,-475
一德期货,1192,-238,0,0,350,-221
新湖期货,1175,28,0,0,0,0
光大期货,1133,-30,0,0,0,0
平安期货,1118,4,0,0,0,0
宏源期货,1082,61,0,0,0,0
东吴期货,1042,-8,1769,-3,0,0
国投期货,949,57,5020,111,714,94
东方财富,869,14,0,0,0,0
国联期货,0,0,755,-31,0,0
国海良时,0,0,1238,56,0,0
南华期货,0,0,1681,5,0,0
国元期货,0,0,0,0,398,-288
华闻期货,0,0,0,0,396,-252
五矿期货,0,0,973,-14,0,0
中州期货,0,0,1185,38,457,108
安粮期货,0,0,751,11,0,0
徽商期货,0,0,0,0,356,-257
弘业期货,0,0,0,0,347,230
广州期货,0,0,1014,-1,0,0
国金期货,0,0,0,0,517,341
格林大华,0,0,4649,329,628,402
招商期货,0,0,0,0,1762,-138
瑞达期货,0,0,0,0,392,136
首创京都,0,0,831,34,0,0
