company,long,long_chg,short,short_chg,volume,volume_chg
南华期货,1346,340,2190,5,581,401
新湖期货,1081,-3,909,-8,199,50
国泰君安,1061,47,756,82,399,269
中信建投,995,-85,902,-37,228,72
浙商期货,829,2,764,-3,187,82
紫金天风,821,13,0,0,0,0
永安期货,780,58,0,0,184,-17
中信期货,759,37,860,12,439,172
国投安信,749,14,1483,20,146,-16
华泰期货,747,224,843,176,636,582
银河期货,744,17,594,12,225,122
招商期货,650,76,523,59,301,191
海通期货,642,18,549,-7,259,93
中泰期货,641,-20,603,12,0,0
长江期货,609,6,548,0,228,61
北京金鹏,549,0,0,0,0,0
方正中期,520,21,353,-128,241,174
华鑫期货,398,-2,0,0,0,0
中衍期货,395,25,372,29,0,0
中财期货,382,-16,0,0,0,0
华西期货,0,0,308,17,0,0
北京首创,0,0,0,0,101,100
中粮期货,0,0,4568,433,534,509
一德期货,0,0,376,133,204,185
东证期货,0,0,312,42,252,96
国富期货,0,0,0,0,104,71
国金期货,0,0,0,0,155,121
格林大华,0,0,379,9,0,0
