company,long,long_chg,short,short_chg,volume,volume_chg
东证期货,2641,175,2944,457,5056,464
中信建投,2514,-2,1597,-152,5464,432
银河期货,2295,44,1022,5,1855,-41
国泰君安,2146,-238,2147,157,3967,112
海通期货,2026,-86,1736,-99,2127,-33
华泰期货,1909,-55,2342,-309,3656,-241
中信期货,1903,-354,2701,-287,3483,297
招商期货,1796,146,1771,62,1314,538
东方财富,1696,-67,0,0,1630,-296
广发期货,1604,-4,1019,-80,1230,15
方正中期,1520,-347,0,0,2624,640
中泰期货,1440,145,1716,-57,1986,412
永安期货,1416,110,2213,-83,0,0
国投安信,1393,25,1801,50,0,0
浙商期货,1360,-114,1101,36,4340,674
南华期货,1121,-192,1742,-203,1133,284
徽商期货,1115,132,0,0,1535,184
平安期货,1046,-7,0,0,0,0
国信期货,999,-383,0,0,1196,497
新湖期货,986,-448,0,0,0,0
东海期货,0,0,938,156,0,0
中原期货,0,0,0,0,1483,61
华闻期货,0,0,0,0,1176,294
华西期货,0,0,0,0,1690,1122
中粮期货,0,0,6006,223,0,0
兴证期货,0,0,952,-130,0,0
中州期货,0,0,1290,-34,0,0
国富期货,0,0,0,0,1737,111
瑞达期货,0,0,1559,-21,0,0
首创京都,0,0,1227,35,0,0
