company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,1314,-47,1547,19,910,-234
中信期货,1121,-204,2781,-173,783,-1333
东方财富期货,796,-25,0,0,372,-698
华泰期货,762,-14,392,31,289,-783
国投安信期货,738,43,2282,30,291,-885
银河期货,727,53,251,-14,265,-721
新湖期货,635,0,0,0,0,0
中信建投期货,634,14,368,-30,288,-1436
申银万国期货,586,18,0,0,0,0
中粮期货,563,2,3442,-1,0,0
广发期货,544,0,888,64,166,-584
国信期货,537,94,0,0,214,-145
浙商期货,508,0,0,0,0,0
方正中期期货,506,-34,0,0,341,-353
平安期货,491,3,0,0,0,0
瑞达期货,489,8,0,0,0,0
永安期货,473,35,1480,142,381,-568
南华期货,465,4,546,39,0,0
徽商期货,465,-64,0,0,205,-503
光大期货,443,3,305,10,419,-509
东证期货,0,0,0,0,688,-595
华闻期货,0,0,410,-100,481,-425
中财期货,0,0,304,-38,0,0
中国国际期货,0,0,0,0,165,-20
华安期货,0,0,0,0,169,-223
国元期货,0,0,346,2,0,0
国金期货,0,0,215,5,0,0
国富期货,0,0,0,0,268,-396
弘业期货,0,0,286,-3,0,0
招金期货,0,0,376,-29,0,0
格林期货,0,0,828,3,294,61
海通期货,0,0,0,0,244,-268
首创期货,0,0,245,0,0,0
鲁证期货,0,0,446,27,0,0
