company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,5065,-260,3822,-277,1295,-153
中信期货（代客）,3086,-67,3401,-174,1675,-528
方正中期（代客）,2235,20,1349,10,318,-381
海通期货（代客）,2005,-113,1009,-133,878,-362
中信建投（代客）,1978,123,3350,-12,325,-460
中粮期货（代客）,1484,42,4534,-1,0,0
五矿期货（代客）,1418,-2,1693,74,394,128
长江期货（代客）,1377,17,901,7,348,-94
银河期货（代客）,1349,-68,0,0,462,-258
广发期货（代客）,1048,-9,1098,122,547,58
招商期货（代客）,1011,-3,1231,-3,0,0
南华期货（代客）,1009,-14,2781,-11,0,0
东证期货（代客）,995,43,0,0,1137,-145
申银万国（代客）,926,-35,0,0,0,0
华泰期货（代客）,919,63,0,0,428,-106
中泰期货（代客）,837,7,1452,-1,0,0
永安期货（代客）,814,37,1499,-4,0,0
浙商期货（代客）,759,39,0,0,0,0
徽商期货（代客）,735,6,0,0,0,0
东方财富（代客）,652,54,0,0,350,5
东吴期货（代客）,0,0,0,0,394,81
光大期货（代客）,0,0,0,0,370,11
中原期货（代客）,0,0,0,0,197,9
中州期货（代客）,0,0,1653,2,0,0
创元期货（代客）,0,0,708,-14,0,0
国元期货（代客）,0,0,0,0,294,71
华闻期货（代客）,0,0,0,0,235,-201
华西期货（代客）,0,0,824,-61,0,0
国投安信（代客）,0,0,1063,5,0,0
格林大华（代客）,0,0,3614,4,239,129
瑞达期货（代客）,0,0,1134,221,312,-236
西部期货（代客）,0,0,0,0,317,113
首创京都（代客）,0,0,872,-8,0,0
