company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2091,-7,2055,-75,792,-385
东方财富,1613,-223,0,0,488,-11
国泰君安,1480,-149,2978,-268,1061,-149
方正中期,1212,-67,554,-57,482,124
中信建投,1043,-72,1825,-207,733,205
银河期货,960,-130,422,-62,420,55
广发期货,925,-40,0,0,0,0
华泰期货,821,12,513,54,496,-71
徽商期货,792,-120,0,0,420,128
中泰期货,743,-71,1441,-125,548,-510
平安期货,717,-30,0,0,462,76
东证期货,690,-98,2130,-17,747,-238
国信期货,620,-63,474,10,0,0
永安期货,562,-63,1131,-62,311,-233
光大期货,540,-29,0,0,0,0
中辉期货,498,-44,0,0,0,0
海通期货,495,-56,0,0,0,0
申银万国,484,-2,0,0,0,0
东吴期货,476,-37,868,-104,375,138
招商期货,440,-13,0,0,0,0
中原期货,0,0,0,0,310,46
中州期货,0,0,589,-133,0,0
中粮期货,0,0,1285,-154,857,263
兴证期货,0,0,843,3,0,0
南华期货,0,0,472,-124,1541,282
创元期货,0,0,522,9,309,-21
国富期货,0,0,456,-15,0,0
宝城期货,0,0,0,0,510,211
建信期货,0,0,478,5,0,0
格林大华,0,0,919,-149,420,107
浙商期货,0,0,0,0,322,-242
英大期货,0,0,489,-17,0,0
