company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1702,68,3934,54,254,40
中信期货,1409,155,1200,114,405,-199
海通期货,1348,19,1197,-2,135,66
东证期货,1284,88,699,52,816,-395
方正中期,1046,209,636,191,696,149
中财期货,914,-9,0,0,0,0
中信建投,860,58,795,42,114,-599
银河期货,821,12,0,0,0,0
长江期货,794,3,567,0,199,16
招商期货,717,31,536,25,64,-24
南华期货,629,302,2266,295,613,437
中州期货,573,-6,345,-2,0,0
中粮期货,509,-5,2082,-95,156,-59
永安期货,473,7,377,242,373,303
中原期货,472,15,0,0,0,0
东吴期货,385,11,350,3,68,15
国投期货,364,15,1388,0,0,0
中泰期货,353,22,455,-5,97,-23
港信期货,335,2,0,0,0,0
建信期货,325,5,0,0,0,0
五矿期货,0,0,468,0,0,0
光大期货,0,0,0,0,71,8
华安期货,0,0,0,0,91,63
兴业期货,0,0,0,0,70,-93
国元期货,0,0,0,0,95,6
华闻期货,0,0,0,0,85,10
国海良时,0,0,400,2,0,0
国联期货,0,0,0,0,62,31
弘业期货,0,0,0,0,178,38
广发期货,0,0,666,0,0,0
格林大华,0,0,2540,9,0,0
瑞达期货,0,0,494,4,0,0
