company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2938,-19,1253,12,187,-588
国泰君安,1799,-25,3845,-4,377,-80
永安期货,1355,-30,3761,3,339,198
东证期货,1041,-26,0,0,785,-464
中财期货,949,17,0,0,0,0
东吴期货,894,227,506,-3,328,189
中泰期货,880,4,1434,-1,139,-342
广发期货,868,40,374,-1,111,-27
平安期货,844,1,529,210,243,103
银河期货,833,13,0,0,202,42
新湖期货,797,-9,0,0,0,0
方正中期,759,-49,0,0,151,-87
东方财富,715,-11,0,0,0,0
中粮期货,699,-2,2671,-3,0,0
招商期货,674,110,541,108,554,-433
南华期货,663,51,2168,-6,661,-836
中信建投,663,-28,817,3,179,14
一德期货,644,0,0,0,0,0
海通期货,585,12,0,0,0,0
徽商期货,584,-2,0,0,144,-121
国元期货,0,0,0,0,219,45
华泰期货,0,0,0,0,158,-49
五矿期货,0,0,862,5,0,0
创元期货,0,0,0,0,97,8
东海期货,0,0,0,0,97,67
中州期货,0,0,1425,1,0,0
国投期货,0,0,1162,0,0,0
国富期货,0,0,412,5,0,0
国海良时,0,0,1086,-1,0,0
格林大华,0,0,5022,4,0,0
瑞达期货,0,0,511,9,0,0
申银万国,0,0,0,0,112,4
长江期货,0,0,397,90,108,-72
首创京都,0,0,478,-10,0,0
