company,long,long_chg,short,short_chg,volume,volume_chg
中粮期货,884,-3,5830,6,0,0
永安期货,740,44,648,-93,311,223
国泰期货,616,-6,683,-11,155,-45
广发期货,548,-20,0,0,0,0
银河期货,544,-21,218,7,0,0
格林期货,497,-1,189,2,0,0
华泰期货,480,-16,98,-25,227,48
东方财富期货,433,-40,0,0,164,38
国投安信期货,425,11,4776,-2,177,95
海通期货,399,86,163,105,405,0
英大期货,378,-1,0,0,0,0
东航期货,359,120,0,0,156,137
中信建投期货,344,2,293,1,177,5
东证期货,335,-49,0,0,437,-37
中信期货,320,-28,225,4,150,28
宏源期货,318,63,0,0,209,122
华融融达期货,287,12,185,6,182,89
中辉期货,284,-11,158,24,0,0
光大期货,254,-15,250,38,177,49
徽商期货,254,2,0,0,149,-25
中财期货,0,0,112,5,0,0
中州期货,0,0,206,-97,125,111
南华期货,0,0,0,0,184,41
兴证期货,0,0,117,13,0,0
建信期货,0,0,0,0,142,-109
国信期货,0,0,191,50,212,144
美尔雅期货,0,0,140,-5,0,0
海证期货,0,0,0,0,155,143
首创期货,0,0,561,0,0,0
鲁证期货,0,0,97,-43,142,60
