company,long,long_chg,short,short_chg,volume,volume_chg
中信建投,2637,19,2224,31,416,48
东证期货,2126,415,1786,247,1678,634
中信期货,2109,69,3040,266,1007,489
方正中期,1946,-6,1019,-15,473,169
国投安信,1934,-40,1654,50,366,73
国泰君安,1918,31,2339,169,732,157
东方财富,1695,-24,0,0,357,93
银河期货,1682,-20,0,0,351,96
海通期货,1679,-7,1222,-35,238,28
华泰期货,1498,64,1342,24,618,219
浙商期货,1358,-28,1542,247,673,476
新湖期货,1351,5,1132,3,0,0
中泰期货,1131,-76,1559,-124,476,86
广发期货,1113,-48,1142,-55,215,1
金瑞期货,978,37,0,0,0,0
永安期货,917,-28,2999,57,241,-85
平安期货,878,-76,0,0,0,0
中辉期货,847,-3,917,35,0,0
南华期货,814,13,1459,2,0,0
招商期货,814,-36,1100,-4,372,32
兴证期货,0,0,0,0,200,181
国信期货,0,0,0,0,224,171
华西期货,0,0,876,64,0,0
中粮期货,0,0,2680,-34,0,0
徽商期货,0,0,0,0,253,-7
格林大华,0,0,1388,-13,0,0
渤海期货,0,0,0,0,186,43
美尔雅期货,0,0,0,0,229,93
瑞达期货,0,0,1365,-69,0,0
