company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,11316,-559,10944,-487,12688,-9069
国泰君安,11062,480,20032,299,11191,-6005
东证期货,7168,-11,10267,-323,7752,-4792
方正中期,7041,-149,4817,190,2859,-2423
中信建投,6636,37,8024,-74,3415,-1753
银河期货,5622,-765,4283,-614,4261,-3160
东方财富,5143,-178,0,0,2287,-1011
海通期货,4290,12,3198,10,3778,-1142
广发期货,4019,-295,3084,-196,2847,-2099
招商期货,3899,-260,2673,-99,1271,-615
长江期货,3410,-29,2887,-26,0,0
徽商期货,3362,82,0,0,1646,-1437
中泰期货,3330,-1,3167,29,2296,-1419
华泰期货,3224,-113,2387,-347,1988,-1758
南华期货,3068,93,3301,70,4721,-3300
光大期货,3032,-60,2790,-20,3578,-851
国信期货,3004,49,2286,67,0,0
永安期货,2822,21,10444,-477,2064,138
申银万国,2585,36,0,0,0,0
平安期货,2447,37,0,0,0,0
中财期货,0,0,2589,15,0,0
中粮期货,0,0,3654,-127,0,0
宝城期货,0,0,2577,-15,1474,-45
国投期货,0,0,3187,-82,0,0
国元期货,0,0,0,0,1217,-482
浙商期货,0,0,0,0,1206,-684
瑞达期货,0,0,0,0,1806,64
