company,long,long_chg,short,short_chg,volume,volume_chg
银河期货,2953,8,2376,233,1929,202
中信期货,2750,-225,3472,-98,3849,286
中信建投,2607,-65,1723,54,6517,119
华泰期货,2453,80,2471,-297,5989,805
海通期货,2387,201,1887,109,2676,555
国泰君安,2221,160,2812,-198,4438,582
东证期货,2154,585,1891,-258,4529,695
浙商期货,1784,-53,1612,-20,7931,1708
新湖期货,1765,-198,1323,-34,0,0
广发期货,1576,-44,1271,18,1074,43
永安期货,1528,15,1393,-52,0,0
东方财富,1464,-247,0,0,2875,390
招商期货,1388,-2,1764,-45,0,0
南华期货,1330,-56,2340,-9,1097,142
方正中期,1266,-275,0,0,2283,444
国投安信,1250,-278,1712,-504,2300,1128
徽商期货,1229,12,0,0,1666,305
中泰期货,1207,-317,1980,-169,2272,237
长江期货,1122,-74,0,0,0,0
平安期货,999,28,0,0,0,0
东吴期货,0,0,1109,109,1613,658
国元期货,0,0,0,0,1114,494
光大期货,0,0,0,0,1438,328
中州期货,0,0,1151,244,0,0
中粮期货,0,0,4843,-87,0,0
中原期货,0,0,0,0,1165,529
国富期货,0,0,0,0,1730,633
瑞达期货,0,0,1796,48,0,0
首创京都,0,0,1209,32,0,0
