company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,4515,-89,5490,305,3490,-2015
中信期货（代客）,4285,-566,3303,-433,3557,-2617
银河期货（代客）,2562,-294,1419,-529,1751,-1951
东证期货（代客）,2398,-694,3410,-400,4724,-2955
方正中期（代客）,2135,55,0,0,1149,-147
中信建投（代客）,1705,-20,1450,-65,1141,-941
中粮期货（代客）,1676,-97,2242,16,625,-944
东方财富（代客）,1658,-74,0,0,1093,-816
格林大华（代客）,1518,1,0,0,0,0
中泰期货（代客）,1505,-974,2571,-473,2635,-1710
平安期货（代客）,1473,-27,0,0,0,0
华泰期货（代客）,1340,11,2306,-132,1101,-2088
永安期货（代客）,1297,77,1459,-103,0,0
长江期货（代客）,1249,-26,0,0,0,0
申银万国（代客）,1236,2,0,0,0,0
广发期货（代客）,1190,-93,1842,-328,1133,-236
光大期货（代客）,1162,-228,1370,-371,1499,-1062
徽商期货（代客）,982,-28,0,0,613,-775
南华期货（代客）,903,-41,1256,34,797,-363
正信期货（代客）,900,29,0,0,0,0
东吴期货（代客）,0,0,1671,-275,733,-393
兴证期货（代客）,0,0,0,0,622,-1066
创元期货（代客）,0,0,1022,-13,0,0
国富期货（代客）,0,0,849,-97,719,-543
国元期货（代客）,0,0,837,-52,0,0
华闻期货（代客）,0,0,0,0,624,-285
国新国证期货（代客）,0,0,0,0,792,667
招商期货（代客）,0,0,1291,-62,0,0
浙商期货（代客）,0,0,823,-129,0,0
海通期货（代客）,0,0,1072,-354,1481,-1655
瑞达期货（代客）,0,0,1337,-53,0,0
