company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2137,17,2918,36,397,-82
中信期货,1861,19,1116,85,290,-235
中信建投,1520,34,1005,-2,114,-325
东证期货,1140,126,542,-26,1044,-495
方正中期,1104,41,940,37,204,-192
招商期货,1085,-7,1378,10,139,-79
中财期货,1011,79,0,0,125,-165
长江期货,934,0,910,-2,310,-170
广发期货,926,0,405,-2,0,0
海通期货,799,-6,547,-6,138,-37
永安期货,793,-34,2901,54,238,-86
中粮期货,644,2,1290,0,0,0
南华期货,611,6,1725,10,0,0
瑞达期货,525,7,0,0,0,0
华泰期货,524,-47,1048,-279,418,52
国信期货,434,-20,0,0,0,0
银河期货,417,5,757,0,0,0
东方财富,398,-7,0,0,0,0
宏源期货,386,35,0,0,134,82
平安期货,376,4,0,0,0,0
中州期货,0,0,992,348,366,188
中泰期货,0,0,607,8,157,30
国投期货,0,0,974,40,79,-210
国元期货,0,0,0,0,88,-77
国海良时,0,0,419,0,0,0
广州期货,0,0,0,0,128,-39
格林大华,0,0,2934,32,120,11
浙商期货,0,0,0,0,128,-22
申银万国,0,0,0,0,134,-102
首创京都,0,0,743,0,0,0
