company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,1344,59,898,-7,334,168
广发期货,952,-4,0,0,138,3
华泰期货,884,22,599,10,130,-18
申银万国期货,747,-3,0,0,0,0
银河期货,742,16,0,0,165,-22
南华期货,731,-14,581,1,0,0
中信期货,729,64,2517,82,492,-182
浙商期货,577,-1,194,44,0,0
国投安信期货,512,8,2223,-18,0,0
永安期货,511,26,977,-2,152,-100
大越期货,434,6,0,0,0,0
方正中期期货,423,17,0,0,0,0
光大期货,412,-28,0,0,417,-59
中辉期货,401,28,0,0,96,-169
中信建投期货,363,-32,275,-87,265,15
东证期货,330,8,0,0,137,-27
瑞达期货,327,-3,0,0,124,7
华安期货,325,15,0,0,0,0
格林期货,317,3,1665,-1,0,0
徽商期货,310,-7,0,0,124,35
东方财富期货,0,0,212,3,117,-47
东吴期货,0,0,0,0,341,127
一德期货,0,0,0,0,126,85
华融融达期货,0,0,329,5,0,0
中财期货,0,0,265,6,146,35
中粮期货,0,0,3644,14,0,0
中钢期货,0,0,261,0,0,0
五矿期货,0,0,251,0,0,0
国金期货,0,0,247,-1,0,0
华闻期货,0,0,0,0,235,-45
民生期货,0,0,0,0,113,94
宏源期货,0,0,501,49,0,0
海通期货,0,0,0,0,246,-123
盛达期货,0,0,213,1,0,0
美尔雅期货,0,0,501,18,190,-267
西部期货,0,0,406,0,0,0
