company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,4952,-11,3882,20,1109,-180
中信期货（代客）,2755,10,3610,-29,1125,-42
方正中期（代客）,2125,-59,1278,9,506,14
海通期货（代客）,2070,-41,915,-72,771,-423
中信建投（代客）,1910,375,3478,145,602,270
银河期货（代客）,1605,-169,0,0,568,-23
广发期货（代客）,1293,-19,848,-69,282,-44
五矿期货（代客）,1290,66,1206,42,0,0
东证期货（代客）,1247,-364,0,0,1600,-514
长江期货（代客）,1129,115,852,22,593,146
中粮期货（代客）,1025,419,4783,-1,474,407
南华期货（代客）,999,75,2770,55,0,0
招商期货（代客）,998,-12,1268,-23,0,0
永安期货（代客）,850,-14,1348,0,0,0
华泰期货（代客）,800,-36,728,-16,0,0
申银万国（代客）,785,-5,0,0,0,0
浙商期货（代客）,765,17,0,0,248,109
中泰期货（代客）,759,8,1487,32,0,0
徽商期货（代客）,610,-24,0,0,0,0
齐盛期货（代客）,599,2,0,0,0,0
东方财富（代客）,0,0,0,0,219,-58
国元期货（代客）,0,0,0,0,288,11
倍特期货（代客）,0,0,0,0,186,178
光大期货（代客）,0,0,0,0,356,84
中州期货（代客）,0,0,1561,-2,0,0
中财期货（代客）,0,0,0,0,217,122
中原期货（代客）,0,0,0,0,313,21
华闻期货（代客）,0,0,0,0,345,-236
华西期货（代客）,0,0,820,6,0,0
创元期货（代客）,0,0,1077,10,0,0
格林大华（代客）,0,0,3609,19,0,0
大有期货（代客）,0,0,0,0,215,104
国投安信（代客）,0,0,1020,0,0,0
瑞达期货（代客）,0,0,1616,-153,258,-373
