company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3951,-35,4376,-4,467,-34
中信期货,3378,61,2807,32,683,154
方正中期,2080,-147,1574,89,574,-67
南华期货,1965,-4,2349,-130,594,386
海通期货,1668,-23,1519,11,174,105
招商期货,1546,0,1549,0,184,55
中信建投,1353,37,1491,63,202,124
长江期货,1276,27,1496,54,0,0
华泰期货,1049,-44,1284,-17,367,207
广发期货,762,-6,811,51,0,0
东吴期货,731,114,584,10,166,6
东方财富,704,-6,0,0,0,0
中粮期货,691,247,1094,0,311,222
浙商期货,565,2,0,0,308,165
国海良时,543,0,0,0,0,0
永安期货,536,66,1350,15,0,0
银河期货,527,-5,0,0,0,0
中泰期货,476,-61,1617,-111,384,278
申银万国,456,37,0,0,0,0
东证期货,451,35,474,47,802,126
中州期货,0,0,848,-1,0,0
中原期货,0,0,0,0,195,60
中辉期货,0,0,519,-5,0,0
五矿期货,0,0,0,0,262,228
光大期货,0,0,0,0,252,21
中财期货,0,0,0,0,241,184
国元期货,0,0,0,0,286,211
广州期货,0,0,489,0,0,0
恒力期货,0,0,0,0,160,139
瑞达期货,0,0,945,57,0,0
首创京都,0,0,1191,3,257,134
