company,long,long_chg,short,short_chg,volume,volume_chg
东方财富,1506,-53,0,0,1033,245
中信期货,1276,-111,1003,-70,973,-35
国泰君安,1215,-62,1520,-155,1349,6
华泰期货,681,-47,940,-201,792,-185
东证期货,631,-83,440,-102,1369,-74
平安期货,617,6,0,0,0,0
中泰期货,606,-19,571,17,374,-212
广发期货,599,-206,389,-97,1269,167
银河期货,529,20,0,0,397,-150
方正中期,528,-54,432,-6,950,201
中信建投,515,-59,643,-120,903,93
光大期货,478,42,0,0,364,51
徽商期货,454,22,0,0,0,0
国投安信,436,-34,730,-46,0,0
浙商期货,393,-12,0,0,1459,202
永安期货,375,-89,972,55,402,-75
中辉期货,346,34,0,0,0,0
国富期货,336,37,422,-11,878,-99
南华期货,329,43,691,-150,639,67
国金期货,316,4,0,0,0,0
东海期货,0,0,0,0,398,102
中财期货,0,0,0,0,351,146
中州期货,0,0,522,-52,0,0
华闻期货,0,0,0,0,340,79
中粮期货,0,0,3220,-15,0,0
招商期货,0,0,434,-28,0,0
宏源期货,0,0,462,51,0,0
格林大华,0,0,376,5,334,237
海通期货,0,0,359,-45,685,-37
申银万国,0,0,376,-10,0,0
首创京都,0,0,312,-58,0,0
