company,long,long_chg,short,short_chg,volume,volume_chg
中信建投,1924,-25,1523,10,1157,17
方正中期,1639,3,948,-14,183,-42
中信期货,1622,40,1791,2,434,157
华泰期货,1505,-24,1154,-77,215,172
东方财富,1413,11,0,0,273,72
东证期货,1402,-59,1157,-54,1127,65
国泰君安,1388,20,1526,109,509,251
银河期货,1387,75,0,0,240,103
浙商期货,1384,-75,1439,-66,217,-1077
海通期货,1336,21,1146,-2,229,93
国投安信,1267,29,1319,-11,210,81
新湖期货,1140,4,1040,-1,325,222
南华期货,938,52,1217,65,335,158
平安期货,909,78,0,0,0,0
广发期货,868,22,833,7,175,96
中泰期货,663,62,1396,1,0,0
中辉期货,626,24,0,0,0,0
徽商期货,605,74,0,0,0,0
兴证期货,602,5,0,0,0,0
信达期货,593,14,0,0,0,0
中粮期货,0,0,2058,10,0,0
五矿期货,0,0,0,0,198,191
中财期货,0,0,0,0,233,229
招商期货,0,0,841,72,175,97
格林大华,0,0,1141,41,0,0
永安期货,0,0,2016,53,0,0
渤海期货,0,0,0,0,174,118
瑞达期货,0,0,1032,50,0,0
紫金天风,0,0,1084,-11,286,283
首创京都,0,0,707,80,190,155
