company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,3024,63,4915,-127,2616,-1520
中信期货,2537,270,5151,67,2779,-249
永安期货,2311,120,2915,111,961,98
申银万国期货,2246,111,838,-5,1878,-289
华泰期货,2214,4,1814,17,1313,-502
银河期货,1908,2,1137,-27,681,-380
广发期货,1534,-13,1133,3,0,0
方正中期期货,1472,60,0,0,1515,-68
浙商期货,1333,2,0,0,0,0
光大期货,1298,56,0,0,911,-425
国海良时期货,1288,76,0,0,0,0
海通期货,1257,-38,0,0,758,-407
南华期货,1206,50,1460,15,0,0
鲁证期货,1202,2,0,0,0,0
东证期货,1186,93,1628,365,1880,-66
中辉期货,1148,46,0,0,0,0
徽商期货,1110,-47,0,0,812,-550
建信期货,1098,2,0,0,0,0
国投安信期货,1039,18,4743,-25,645,-220
一德期货,1018,7,0,0,0,0
东吴期货,0,0,787,189,0,0
东方财富期货,0,0,780,-15,1142,-426
国信期货,0,0,0,0,869,-338
中粮期货,0,0,5923,44,0,0
中信建投期货,0,0,985,-131,907,-200
京都期货,0,0,880,5,0,0
国富期货,0,0,0,0,1158,-314
国联期货,0,0,0,0,631,58
华闻期货,0,0,799,-151,1334,-216
宏源期货,0,0,0,0,816,125
招商期货,0,0,904,27,0,0
格林期货,0,0,4647,39,0,0
瑞达期货,0,0,804,18,0,0
金瑞期货,0,0,0,0,1129,-178
首创期货,0,0,950,62,0,0
