company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,1838,-4,1419,93,185,-18
广发期货,1007,5,0,0,76,-67
华泰期货,924,1,734,5,104,-125
银河期货,839,2,0,0,89,-148
申银万国期货,831,29,0,0,125,-70
南华期货,824,30,790,-3,63,-71
中信期货,816,26,2299,89,367,-100
浙商期货,609,-1,0,0,0,0
方正中期期货,565,7,0,0,0,0
永安期货,533,4,1291,-17,101,-270
中辉期货,486,3,0,0,0,0
建信期货,485,168,0,0,185,145
光大期货,474,3,300,0,149,-82
国投安信期货,438,-55,2578,-20,207,-50
大越期货,435,4,0,0,0,0
华安期货,425,9,0,0,0,0
瑞达期货,421,-4,0,0,0,0
中信建投期货,415,-9,333,18,115,-44
东证期货,405,5,0,0,0,0
徽商期货,390,-14,0,0,0,0
东吴期货,0,0,0,0,104,52
东方财富期货,0,0,284,1,0,0
东航期货,0,0,0,0,60,23
中钢期货,0,0,260,0,0,0
华西期货,0,0,0,0,167,133
中财期货,0,0,386,16,0,0
中粮期货,0,0,4000,-6,70,12
五矿期货,0,0,380,31,0,0
中州期货,0,0,0,0,73,57
华融融达期货,0,0,345,-4,80,46
宏源期货,0,0,420,-9,0,0
格林期货,0,0,2067,8,0,0
海通期货,0,0,0,0,133,-115
盛达期货,0,0,234,1,0,0
美尔雅期货,0,0,371,56,89,-272
西部期货,0,0,407,0,0,0
首创期货,0,0,338,21,0,0
