company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,7787,-136,9575,150,1618,839
中信建投,4244,575,4170,306,1267,1053
中信期货,3693,-27,6170,176,1927,1065
方正中期,3691,51,3009,40,745,228
招商期货,3117,76,2651,97,1079,321
海通期货,2530,32,2263,-7,897,462
永安期货,2428,30,4761,-20,496,404
银河期货,2241,-36,0,0,767,156
中粮期货,2102,-393,4933,148,659,549
国投期货,2045,103,2228,87,562,282
中财期货,1595,195,807,8,0,0
南华期货,1557,150,2226,1,0,0
华泰期货,1538,148,0,0,284,-445
中泰期货,1446,181,2244,173,610,246
长江期货,1282,16,1597,39,725,278
一德期货,1233,-1,0,0,0,0
东证期货,1046,-63,2221,-352,2913,1325
中州期货,953,-16,0,0,0,0
广发期货,929,17,784,9,296,98
新湖期货,881,-21,0,0,0,0
东海期货,0,0,0,0,298,233
五矿期货,0,0,772,-17,334,305
东吴期货,0,0,1246,0,0,0
东方财富,0,0,0,0,388,264
国海良时,0,0,884,1,0,0
广州期货,0,0,956,0,0,0
大地期货,0,0,0,0,633,495
正信期货,0,0,0,0,452,436
格林大华,0,0,2602,-68,0,0
