company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3517,71,2180,-147,3036,-801
中信期货,2039,-152,4779,28,1642,-337
华泰期货,1867,65,3440,17,844,-568
广发期货,1424,17,2286,86,713,-535
中泰期货,1395,33,1322,6,569,-322
海通期货,1393,-66,742,-8,872,-393
银河期货,1291,-34,1938,84,922,-399
永安期货,1263,59,1394,-1,504,-36
东证期货,1109,-165,0,0,1868,-1324
中信建投,1075,306,1231,90,1212,57
方正中期,999,-137,564,-126,1139,-314
紫金天风,976,58,0,0,0,0
国投安信,924,40,1148,67,0,0
海证期货,787,7,0,0,0,0
徽商期货,737,-6,933,282,856,-148
东方财富,716,-89,631,109,1504,-397
瑞达期货,708,18,777,6,0,0
宏源期货,692,6,0,0,0,0
首创京都,665,-21,754,-2,0,0
浙商期货,635,-24,0,0,0,0
国富期货,0,0,0,0,831,-112
中粮期货,0,0,3660,71,0,0
中州期货,0,0,571,61,0,0
一德期货,0,0,1174,9,0,0
国元期货,0,0,0,0,382,-362
南华期货,0,0,1282,29,666,-335
华闻期货,0,0,0,0,585,-393
兴证期货,0,0,590,-13,0,0
光大期货,0,0,0,0,932,-268
安粮期货,0,0,0,0,388,-43
申银万国,0,0,0,0,450,-172
