company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,2774,135,4358,-57,762,1
中信期货（代客）,1806,-52,1432,-121,785,-207
方正中期（代客）,1565,2,1086,-41,263,-22
中信建投（代客）,1356,-93,1089,23,496,-109
南华期货（代客）,1201,50,1701,-52,612,-93
海通期货（代客）,1174,-119,1030,2,649,-66
长江期货（代客）,1164,8,1080,22,362,-132
招商期货（代客）,1133,12,1206,10,0,0
银河期货（代客）,686,-7,0,0,282,86
广发期货（代客）,650,32,475,-2,182,53
中泰期货（代客）,617,-51,0,0,255,68
东证期货（代客）,509,24,778,23,729,-146
东方财富（代客）,501,-33,0,0,247,6
中辉期货（代客）,474,130,379,3,157,-115
平安期货（代客）,424,8,0,0,0,0
华泰期货（代客）,418,-3,478,19,134,-90
国海良时（代客）,400,6,0,0,0,0
永安期货（代客）,369,21,1443,37,0,0
徽商期货（代客）,369,33,0,0,137,-15
光大期货（代客）,337,58,0,0,251,-48
东海期货（代客）,0,0,376,-25,258,28
中原期货（代客）,0,0,347,-4,0,0
冠通期货（代客）,0,0,0,0,134,124
中粮期货（代客）,0,0,1615,-5,0,0
中州期货（代客）,0,0,357,57,0,0
国投期货（代客）,0,0,603,-13,0,0
国元期货（代客）,0,0,0,0,133,71
国信期货（代客）,0,0,0,0,135,-2
格林大华（代客）,0,0,421,4,0,0
首创京都（代客）,0,0,907,5,0,0
