company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5378,16,8541,61,1179,42
东证期货,4375,311,3046,86,2695,274
中信期货,2855,-74,4159,-63,901,30
永安期货,2284,13,4521,-121,378,-395
方正中期,2132,17,1126,91,736,205
海通期货,2065,209,1445,162,811,270
中信建投,1886,145,1073,21,758,23
银河期货,1564,-208,0,0,963,642
招商期货,1271,-36,1406,-41,417,-77
长江期货,1266,-7,1040,-32,437,42
华泰期货,1121,-52,0,0,0,0
徽商期货,1042,203,0,0,861,167
中泰期货,1020,41,1826,-16,287,-276
南华期货,971,-23,2450,1,0,0
中财期货,878,-19,0,0,0,0
广发期货,860,66,923,14,302,25
平安期货,737,-6,0,0,0,0
申银万国,735,10,0,0,446,39
东方财富,708,-80,0,0,406,73
新湖期货,686,9,0,0,0,0
中粮期货,0,0,2738,33,0,0
东吴期货,0,0,745,23,276,-24
中州期货,0,0,641,-3,0,0
国元期货,0,0,0,0,396,153
华闻期货,0,0,0,0,344,-251
光大期货,0,0,0,0,340,209
兴业期货,0,0,507,-6,0,0
国投期货,0,0,2507,2,0,0
国海良时,0,0,1071,10,0,0
格林大华,0,0,4043,8,0,0
瑞达期货,0,0,546,-54,479,388
