company,long,long_chg,short,short_chg,volume,volume_chg
国投安信,1978,13,478,-3,0,0
华泰期货,1721,-3,2270,14,253,-342
永安期货,1200,1,1029,85,166,43
国泰君安,1169,-26,1935,164,772,-131
中信期货,1109,24,907,-5,367,15
上海大陆,959,3,0,0,0,0
中信建投,901,86,767,-138,610,174
广发期货,891,-159,1053,-33,776,61
方正中期,855,32,535,7,257,-20
新湖期货,770,7,0,0,0,0
宏源期货,756,5,0,0,171,47
海通期货,748,97,465,82,383,46
东方财富,689,-16,0,0,231,37
中泰期货,686,42,1027,-2,182,-30
和合期货,555,6,0,0,0,0
浙商期货,536,8,0,0,906,-272
首创京都,532,42,0,0,0,0
华安期货,507,-32,0,0,0,0
东吴期货,505,-2,531,13,0,0
兴证期货,474,152,0,0,373,316
五矿期货,0,0,435,-6,0,0
东证期货,0,0,953,-138,671,-711
东海期货,0,0,0,0,162,2
中粮期货,0,0,3430,6,0,0
光大期货,0,0,0,0,232,-73
南华期货,0,0,915,23,269,-5
中财期货,0,0,678,5,0,0
徽商期货,0,0,0,0,262,96
国富期货,0,0,0,0,351,-2
格林大华,0,0,553,0,178,40
申银万国,0,0,598,23,0,0
紫金天风,0,0,672,28,0,0
长江期货,0,0,421,-2,0,0
