company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,6001,-36,7066,127,6537,2556
中信期货（代客）,5671,201,5201,96,5167,26
银河期货（代客）,2902,-75,1699,-112,3881,525
东证期货（代客）,2770,-67,3654,-25,7048,1020
方正中期（代客）,2636,-72,1784,-408,2714,840
中信建投（代客）,2418,-58,4193,-3,2939,821
永安期货（代客）,2305,218,2067,4,0,0
海通期货（代客）,2219,-62,1869,-30,2490,769
广发期货（代客）,2180,131,1034,53,2100,152
华泰期货（代客）,2164,-151,2720,-146,3843,620
中泰期货（代客）,1869,183,1341,55,2578,407
五矿期货（代客）,1658,-145,1213,39,0,0
徽商期货（代客）,1607,131,0,0,2248,799
中粮期货（代客）,1560,-47,4989,-384,0,0
平安期货（代客）,1527,146,0,0,1088,189
光大期货（代客）,1419,128,0,0,2158,74
东方财富（代客）,1401,9,0,0,1765,-41
招商期货（代客）,1359,-84,1757,69,0,0
长江期货（代客）,1319,-238,1081,161,1297,400
南华期货（代客）,1190,-37,2910,-68,0,0
东吴期货（代客）,0,0,0,0,1190,24
创元期货（代客）,0,0,1153,37,0,0
中原期货（代客）,0,0,0,0,1424,-181
中州期货（代客）,0,0,1301,-8,0,0
国富期货（代客）,0,0,0,0,1796,726
宝城期货（代客）,0,0,0,0,1133,344
国投安信（代客）,0,0,1837,-72,0,0
格林大华（代客）,0,0,3377,-73,0,0
新湖期货（代客）,0,0,0,0,1244,473
