company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,6289,-298,5773,7,6693,874
中信期货（代客）,5521,-726,3915,-528,7038,916
银河期货（代客）,3244,691,1983,17,5302,1740
东证期货（代客）,3162,-634,2881,-722,8108,763
中信建投（代客）,2705,-188,1302,-79,3821,1533
海通期货（代客）,2157,-157,1349,-170,3961,494
方正中期（代客）,2034,-119,1687,557,2738,344
华泰期货（代客）,1815,-74,3153,156,2914,555
格林大华（代客）,1750,-307,0,0,0,0
中泰期货（代客）,1635,124,2676,403,3709,1310
中粮期货（代客）,1618,-6,2922,361,0,0
东方财富（代客）,1573,20,0,0,2700,697
平安期货（代客）,1465,62,0,0,0,0
永安期货（代客）,1464,36,2230,350,1524,-215
光大期货（代客）,1404,-172,1552,-275,2687,120
广发期货（代客）,1342,-38,2029,145,2263,400
申银万国（代客）,1183,6,0,0,0,0
南华期货（代客）,1174,347,1397,-401,2166,994
徽商期货（代客）,1108,118,0,0,2170,567
国投期货（代客）,990,128,1325,173,0,0
中原期货（代客）,0,0,2009,611,1717,-515
中州期货（代客）,0,0,1173,69,0,0
东吴期货（代客）,0,0,1108,99,1472,91
国富期货（代客）,0,0,0,0,1402,81
国联期货（代客）,0,0,0,0,1774,1429
国元期货（代客）,0,0,0,0,1518,624
瑞达期货（代客）,0,0,1203,-200,0,0
首创京都（代客）,0,0,1787,492,0,0
