company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1866,-208,1563,-250,4142,-1430
华泰期货,1547,169,1409,-103,4626,-2110
东证期货,1483,-116,1288,-44,3106,-1538
中信期货,1405,-250,1148,-169,4011,-1677
东方财富,1061,-6,906,-36,3124,-2473
广发期货,1042,-205,862,-118,1533,-619
海通期货,834,-203,723,-109,2330,-1707
华闻期货,831,-332,687,-101,2819,-417
中泰期货,754,-115,1220,-44,2625,-1193
中信建投,751,-86,1045,-65,2251,-737
徽商期货,746,5,0,0,1527,-1034
方正中期,691,-66,676,165,3499,-799
国富期货,687,-114,749,-137,3705,-1736
中粮期货,668,-18,4027,-26,0,0
东吴期货,628,-96,0,0,1337,-979
银河期货,618,-105,0,0,1657,-777
永安期货,615,-18,771,-200,0,0
平安期货,611,-5,0,0,0,0
瑞达期货,587,81,769,-45,0,0
兴证期货,572,21,0,0,0,0
华西期货,0,0,545,54,1127,243
光大期货,0,0,557,109,1194,-1068
中原期货,0,0,0,0,2115,-1184
南华期货,0,0,1097,-28,0,0
国投安信,0,0,642,-38,0,0
国元期货,0,0,0,0,1460,-189
格林大华,0,0,620,96,0,0
浙商期货,0,0,0,0,2961,-118
