company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,1981,-300,767,-235,1411,-518
国泰君安（代客）,1968,-157,721,-29,1030,-1470
中粮期货（代客）,1442,-7,2116,-343,848,461
格林大华（代客）,1384,-56,861,-53,351,115
中信建投（代客）,751,-47,342,13,974,-505
方正中期（代客）,617,-55,534,106,1005,118
中泰期货（代客）,563,-91,694,220,1087,-3
平安期货（代客）,559,-24,0,0,0,0
先锋期货（代客）,490,-81,0,0,0,0
银河期货（代客）,475,83,0,0,603,-533
东方财富（代客）,456,-72,0,0,0,0
东证期货（代客）,442,-102,1789,-32,2244,-1478
南华期货（代客）,422,-9,0,0,460,-276
光大期货（代客）,407,-12,0,0,0,0
国信期货（代客）,393,54,0,0,0,0
申银万国（代客）,379,15,0,0,0,0
华闻期货（代客）,366,84,0,0,0,0
广发期货（代客）,352,-2,0,0,0,0
五矿期货（代客）,345,32,0,0,0,0
华泰期货（代客）,342,9,977,63,1036,-411
东吴期货（代客）,0,0,0,0,354,-300
华融融达（代客）,0,0,0,0,464,304
中原期货（代客）,0,0,339,222,937,109
中州期货（代客）,0,0,507,-111,0,0
兴证期货（代客）,0,0,502,12,0,0
创元期货（代客）,0,0,540,-240,492,240
华西期货（代客）,0,0,513,-29,817,36
国富期货（代客）,0,0,623,-29,0,0
招商期货（代客）,0,0,406,-92,0,0
永安期货（代客）,0,0,965,-135,401,-337
海通期货（代客）,0,0,0,0,407,-333
浙商期货（代客）,0,0,408,-18,385,-132
福能期货（代客）,0,0,475,23,0,0
首创京都（代客）,0,0,351,67,363,73
