company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1966,-80,2381,18,406,-76
中信期货,1695,87,1800,-264,553,147
东证期货,1671,105,0,0,1315,-387
中信建投,1547,27,859,21,110,-103
招商期货,1009,-79,1404,25,254,50
新湖期货,886,-172,0,0,179,163
中粮期货,807,-37,1312,0,187,-113
方正中期,786,75,527,30,215,10
广发期货,780,51,433,16,145,-63
海通期货,710,12,505,-1,151,-189
中财期货,693,-26,0,0,97,29
国信期货,684,33,0,0,0,0
南华期货,493,88,1455,83,179,-54
长江期货,487,43,546,49,218,-98
国投期货,485,-7,783,0,0,0
瑞达期货,485,0,0,0,0,0
华泰期货,476,16,817,28,134,-104
中州期货,419,6,653,0,0,0
宏源期货,364,31,0,0,0,0
首创京都,335,1,903,75,96,57
中泰期货,0,0,615,2,145,-136
冠通期货,0,0,0,0,224,198
国海良时,0,0,421,-3,0,0
平安期货,0,0,0,0,110,52
永安期货,0,0,1771,1,0,0
正信期货,0,0,755,-19,0,0
格林大华,0,0,1811,2,106,-234
银河期货,0,0,816,58,125,-368
