company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安（代客）,4763,-302,3829,7,1219,-76
中信期货（代客）,3227,141,3553,152,1687,12
中信建投（代客）,2290,312,3377,27,821,496
方正中期（代客）,2174,-61,1456,107,756,438
海通期货（代客）,2003,-2,1000,-9,859,-19
五矿期货（代客）,1489,71,1598,-95,304,-90
中粮期货（代客）,1460,-24,4646,112,0,0
银河期货（代客）,1444,95,771,123,586,124
长江期货（代客）,1382,5,927,26,349,1
申银万国（代客）,1149,223,0,0,305,228
东证期货（代客）,1115,120,0,0,1786,649
南华期货（代客）,1031,22,2811,30,0,0
广发期货（代客）,1011,-37,1085,-13,328,-219
招商期货（代客）,1009,-2,1233,2,0,0
永安期货（代客）,882,68,1537,38,0,0
华泰期货（代客）,857,-62,0,0,466,38
徽商期货（代客）,807,72,0,0,0,0
中泰期货（代客）,805,-32,1460,8,436,248
浙商期货（代客）,712,-47,0,0,290,217
东方财富（代客）,656,4,0,0,562,212
东吴期货（代客）,0,0,0,0,365,-29
中原期货（代客）,0,0,0,0,330,133
华西期货（代客）,0,0,799,-25,0,0
光大期货（代客）,0,0,0,0,658,288
中州期货（代客）,0,0,1598,-55,287,119
中财期货（代客）,0,0,0,0,445,331
格林大华（代客）,0,0,3633,19,0,0
国投安信（代客）,0,0,1069,6,0,0
瑞达期货（代客）,0,0,1108,-26,0,0
首创京都（代客）,0,0,894,22,0,0
