company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,5217,-189,4264,-294,2467,-2144
国泰君安（代客）,3701,-93,6478,-98,3243,-1059
东证期货（代客）,3427,-433,3985,-486,3103,-2375
银河期货（代客）,2811,-117,1973,-400,2423,-682
广发期货（代客）,2473,-315,1078,-113,936,-923
东方财富（代客）,2286,-60,0,0,976,-564
华泰期货（代客）,2136,-140,2494,-191,1135,-846
方正中期（代客）,1933,-42,1563,-35,1227,-803
海通期货（代客）,1826,-238,0,0,1361,-1529
徽商期货（代客）,1791,-67,0,0,962,-471
光大期货（代客）,1766,-140,1281,-195,2143,-554
永安期货（代客）,1736,69,3900,90,0,0
中泰期货（代客）,1660,-163,3149,-168,1319,-534
中信建投（代客）,1611,26,1781,33,1191,-644
平安期货（代客）,1483,71,0,0,0,0
国海良时（代客）,1333,-27,0,0,0,0
国元期货（代客）,1332,6,0,0,0,0
南华期货（代客）,1237,43,1717,-185,0,0
物产中大（代客）,1069,23,0,0,0,0
申银万国（代客）,1064,-15,0,0,454,-346
东吴期货（代客）,0,0,1341,89,545,-453
中粮期货（代客）,0,0,3406,-9,0,0
五矿期货（代客）,0,0,1277,3,0,0
华安期货（代客）,0,0,0,0,516,-22
国信期货（代客）,0,0,0,0,461,-69
国投期货（代客）,0,0,1245,16,0,0
国富期货（代客）,0,0,1440,-119,0,0
格林大华（代客）,0,0,2623,-2,0,0
招商期货（代客）,0,0,0,0,589,-149
渤海期货（代客）,0,0,0,0,492,-59
浙商期货（代客）,0,0,0,0,889,-347
瑞达期货（代客）,0,0,1122,-63,0,0
首创京都（代客）,0,0,1567,30,0,0
