company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,5546,430,8956,136,7538,1039
国泰君安,3768,145,8289,-16,3483,1308
东证期货,3129,142,3319,-47,2771,47
银河期货,2755,-7,2127,-283,1290,442
方正中期,2503,197,1233,55,1424,471
光大期货,2490,119,0,0,1862,-238
中信建投,2383,55,1154,16,1499,302
华泰期货,2289,196,3425,277,1495,163
海通期货,2252,-80,1223,-40,744,-12
徽商期货,2177,-62,0,0,0,0
东方财富,1964,-125,0,0,861,79
永安期货,1860,-70,8836,170,0,0
中泰期货,1786,-191,2066,-167,1610,686
国海良时,1761,-11,1597,0,0,0
广发期货,1752,-42,1268,-40,802,222
东吴期货,1667,-35,0,0,861,255
招商期货,1654,-72,0,0,654,150
申银万国,1640,-36,0,0,0,0
宏源期货,1605,113,0,0,627,349
新湖期货,1553,-9,0,0,0,0
中财期货,0,0,1624,-59,0,0
五矿期货,0,0,1269,8,0,0
中州期货,0,0,3057,70,0,0
中粮期货,0,0,3421,384,0,0
国投期货,0,0,3530,-28,0,0
国元期货,0,0,0,0,898,433
南华期货,0,0,3065,28,2617,1018
创元期货,0,0,0,0,697,231
宁证期货,0,0,0,0,902,843
格林大华,0,0,4466,211,0,0
浙商期货,0,0,0,0,670,-296
首创京都,0,0,1418,36,0,0
