company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,2043,34,2586,6,198,-172
中信期货,1135,-136,2308,35,687,-183
广发期货,1131,-15,487,16,127,38
南华期货,1099,6,769,-97,183,22
银河期货,1079,28,398,-111,445,193
华泰期货,965,9,927,-85,260,146
申银万国期货,954,12,0,0,0,0
方正中期期货,782,-55,0,0,265,-72
建信期货,780,-11,0,0,0,0
浙商期货,705,4,0,0,0,0
永安期货,669,23,1640,-223,294,59
中辉期货,668,40,0,0,0,0
光大期货,544,9,0,0,0,0
东证期货,544,23,0,0,168,6
中信建投期货,511,15,593,42,231,62
华安期货,500,-49,0,0,152,64
大越期货,486,1,0,0,0,0
国投安信期货,481,1,3037,21,0,0
格林期货,432,-6,2164,-5,0,0
华联期货,406,2,0,0,0,0
东吴期货,0,0,0,0,237,114
东方财富期货,0,0,335,18,128,-28
华融融达期货,0,0,388,31,0,0
国富期货,0,0,0,0,192,3
中财期货,0,0,591,-16,0,0
中粮期货,0,0,4486,17,0,0
五矿期货,0,0,464,-17,0,0
华闻期货,0,0,0,0,230,20
国联期货,0,0,0,0,161,40
弘业期货,0,0,336,20,0,0
招商期货,0,0,0,0,127,58
海通期货,0,0,383,-45,169,7
瑞达期货,0,0,524,183,302,177
西部期货,0,0,409,5,0,0
长江期货,0,0,0,0,184,97
首创期货,0,0,525,1,0,0
