company,long,long_chg,short,short_chg,volume,volume_chg
东证期货,1627,91,804,64,3775,-12
国泰君安,1510,-9,2257,-10,1717,-807
华泰期货,1252,55,869,-69,584,38
广发期货,1145,-114,1297,-279,1813,411
中信期货,1085,-72,1417,-60,1494,105
永安期货,1039,-51,1472,-171,434,16
中信建投,972,-57,1720,276,1265,182
中粮期货,949,30,1725,-56,0,0
中泰期货,850,94,757,-261,841,109
方正中期,683,2,583,64,494,-284
中辉期货,677,-2,0,0,0,0
一德期货,661,8,0,0,0,0
国投安信,633,51,854,-15,0,0
银河期货,631,77,528,91,990,315
光大期货,630,55,649,4,0,0
国金期货,572,66,0,0,0,0
兴证期货,570,-21,0,0,0,0
浙商期货,528,127,0,0,503,256
申银万国,504,-26,0,0,0,0
海证期货,487,32,0,0,0,0
东方财富,0,0,0,0,687,125
华西期货,0,0,1369,-29,0,0
国富期货,0,0,0,0,377,-129
南华期货,0,0,1297,20,0,0
中州期货,0,0,0,0,558,336
创元期货,0,0,999,-42,0,0
华闻期货,0,0,0,0,460,8
徽商期货,0,0,0,0,421,17
格林大华,0,0,1820,159,0,0
正信期货,0,0,0,0,524,349
平安期货,0,0,0,0,374,246
海通期货,0,0,0,0,1628,367
瑞达期货,0,0,993,-68,0,0
长安期货,0,0,553,-47,0,0
长江期货,0,0,0,0,429,-51
首创京都,0,0,663,51,0,0
