company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3318,16,3547,200,514,83
永安期货,2352,17,4018,171,200,26
中信期货,2346,6,3408,7,253,97
海通期货,1777,58,1006,7,161,84
中信建投,1549,66,953,10,256,165
方正中期,1493,-4,1281,-17,87,-1
招商期货,1362,156,1472,131,321,135
长江期货,1248,-11,1191,8,159,79
中粮期货,1008,-8,2210,1,0,0
中财期货,963,25,0,0,107,26
南华期货,903,17,1715,2,0,0
东证期货,873,9,560,29,1022,386
广发期货,770,-2,858,0,0,0
银河期货,712,16,0,0,0,0
中泰期货,647,-3,1180,25,318,274
国投期货,637,28,1676,10,0,0
中州期货,600,9,1192,-1,0,0
瑞达期货,566,-7,0,0,0,0
华泰期货,544,13,1107,16,151,42
东方财富,525,9,0,0,123,71
光大期货,0,0,0,0,112,-54
东吴期货,0,0,670,-6,0,0
华闻期货,0,0,0,0,169,34
创元期货,0,0,0,0,109,60
国元期货,0,0,0,0,193,68
国海良时,0,0,586,3,0,0
新湖期货,0,0,0,0,192,185
格林大华,0,0,4234,86,127,73
金信期货,0,0,0,0,87,29
首创京都,0,0,873,0,0,0
