company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3197,160,6452,140,1466,-306
中信期货,2910,-124,4907,30,3040,32
中粮期货,2806,150,5155,72,0,0
永安期货,2306,-15,7786,123,744,-232
中财期货,1989,-3,0,0,0,0
中泰期货,1986,-53,3269,108,703,28
银河期货,1869,193,868,85,782,29
华泰期货,1800,18,1815,-12,472,-583
中信建投,1629,103,2408,1083,2182,380
广发期货,1556,122,0,0,429,27
东证期货,1467,54,2256,73,3061,-26
平安期货,1240,22,0,0,507,107
华联期货,1117,-8,0,0,0,0
国金期货,1045,-26,0,0,0,0
方正中期,991,29,0,0,508,151
新湖期货,963,21,0,0,0,0
徽商期货,921,-21,0,0,467,105
金信期货,896,17,0,0,0,0
东方财富,873,-2,0,0,0,0
申银万国,854,-26,0,0,0,0
中州期货,0,0,974,7,0,0
东吴期货,0,0,1139,-47,0,0
中原期货,0,0,0,0,653,504
大地期货,0,0,0,0,453,380
国联期货,0,0,883,201,0,0
国海良时,0,0,1032,52,0,0
国投期货,0,0,3985,147,0,0
南华期货,0,0,960,131,0,0
国元期货,0,0,0,0,433,-81
冠通期货,0,0,0,0,531,495
华闻期货,0,0,0,0,435,-73
五矿期货,0,0,998,10,0,0
招商期货,0,0,0,0,1345,-124
安粮期货,0,0,828,11,0,0
广州期货,0,0,1030,8,0,0
瑞达期货,0,0,834,44,0,0
海通期货,0,0,0,0,531,190
格林大华,0,0,4162,-15,0,0
盛达期货,0,0,0,0,560,476
