company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3075,-8,3662,-36,716,-716
中信期货,2351,-64,2199,-76,542,-1281
方正中期,1865,-190,1155,38,626,-60
中信建投,1536,110,1468,7,551,-633
海通期货,1470,-23,1457,-11,668,-813
南华期货,1248,-16,1880,-11,299,-198
长江期货,1234,61,1117,58,249,-216
招商期货,1212,-1,1224,-4,0,0
国富期货,1183,137,0,0,274,-172
银河期货,1131,49,0,0,212,-188
东方财富,858,56,0,0,236,-200
东证期货,847,-148,836,-6,534,-520
中泰期货,810,126,0,0,486,-196
光大期货,689,-37,557,-41,236,-208
华泰期货,612,-42,614,-92,308,-315
平安期货,592,7,0,0,205,-160
广发期货,575,28,600,-40,190,-177
徽商期货,563,-16,0,0,0,0
国海良时,514,15,0,0,0,0
永安期货,456,10,1624,-3,0,0
东吴期货,0,0,477,-10,0,0
国信期货,0,0,0,0,262,-6
创元期货,0,0,1006,7,0,0
中粮期货,0,0,2368,149,222,84
五矿期货,0,0,671,9,0,0
国投期货,0,0,571,6,0,0
浙商期货,0,0,0,0,245,-118
瑞达期货,0,0,943,286,415,-304
首创京都,0,0,758,24,0,0
