company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1229,153,1444,-7,1032,307
东证期货,1155,93,627,89,1690,354
中信建投,1150,197,1310,-19,642,344
永安期货,883,-3,627,85,430,96
华泰期货,879,51,515,15,204,59
广发期货,761,-47,1052,-34,343,-168
中粮期货,755,59,2714,-5,0,0
国投安信,668,-90,837,2,0,0
东海期货,507,17,0,0,0,0
国富期货,501,13,585,10,0,0
浙商期货,462,81,0,0,196,12
美尔雅期货,438,50,0,0,0,0
大地期货,429,-50,0,0,0,0
徽商期货,429,-17,0,0,0,0
方正中期,426,-14,361,10,194,-10
银河期货,414,-10,0,0,223,72
宏源期货,397,57,0,0,0,0
中辉期货,392,2,0,0,0,0
光大期货,391,29,544,1,0,0
海通期货,390,-10,0,0,421,-222
东方财富,0,0,0,0,259,-51
华西期货,0,0,1357,31,188,-108
中原期货,0,0,0,0,201,77
中信期货,0,0,1635,29,525,162
中泰期货,0,0,354,94,296,51
华闻期货,0,0,0,0,355,147
南华期货,0,0,1202,-52,296,67
创元期货,0,0,488,4,261,178
格林大华,0,0,1034,32,0,0
广州期货,0,0,510,10,0,0
瑞达期货,0,0,1039,3,0,0
长江期货,0,0,0,0,453,-145
首创京都,0,0,564,1,0,0
齐盛期货,0,0,0,0,199,142
