company,long,long_chg,short,short_chg,volume,volume_chg
国泰期货,1937,-59,3265,135,918,154
申银万国期货,1637,390,0,0,693,63
中信期货,1280,28,3197,22,384,-79
浙商期货,1231,74,0,0,0,0
银河期货,1172,12,629,36,260,-104
华泰期货,1157,90,821,15,369,-395
鲁证期货,1054,-10,0,0,0,0
南华期货,1048,62,1267,9,313,21
建信期货,1005,19,0,0,0,0
方正中期期货,924,19,0,0,239,-174
永安期货,869,-45,1442,35,320,-394
广发期货,772,18,551,-9,0,0
海通期货,745,-20,0,0,247,-43
中辉期货,728,29,0,0,0,0
光大期货,719,26,0,0,232,-196
东证期货,609,4,631,-22,638,153
中信建投期货,606,-5,643,-43,232,-279
国投安信期货,566,77,3515,-3,372,137
华安期货,565,-4,0,0,0,0
徽商期货,533,22,0,0,0,0
东方财富期货,0,0,457,-1,0,0
国联期货,0,0,0,0,195,36
华闻期货,0,0,0,0,195,-28
国信期货,0,0,0,0,463,-42
中财期货,0,0,523,18,0,0
中粮期货,0,0,4928,-5,0,0
五矿期货,0,0,429,-36,0,0
兴证期货,0,0,480,28,0,0
中州期货,0,0,399,338,650,208
国富期货,0,0,0,0,198,-73
宏源期货,0,0,0,0,194,62
新湖期货,0,0,398,-5,0,0
格林期货,0,0,2210,7,0,0
海证期货,0,0,0,0,219,151
瑞达期货,0,0,501,15,0,0
首创期货,0,0,473,-3,0,0
