company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,6267,865,3826,513,6072,1371
国泰君安（代客）,4758,381,5787,45,4968,1771
东证期货（代客）,3260,619,3125,131,8048,3288
方正中期（代客）,2485,15,0,0,2165,1212
中泰期货（代客）,2447,560,2319,592,3040,1180
中信建投（代客）,2356,-105,1459,-24,2085,870
银河期货（代客）,2255,129,2134,277,3682,935
海通期货（代客）,2151,339,2362,379,3032,1515
东方财富（代客）,1830,257,0,0,2172,910
格林大华（代客）,1637,26,0,0,0,0
广发期货（代客）,1607,-207,2241,284,3047,1905
中粮期货（代客）,1513,-17,2161,-32,0,0
光大期货（代客）,1346,205,1305,279,2150,488
平安期货（代客）,1322,30,0,0,0,0
华泰期货（代客）,1256,109,2483,202,2315,420
南华期货（代客）,1117,85,1722,-15,1352,414
兴证期货（代客）,1057,46,0,0,1085,536
长江期货（代客）,999,54,0,0,1314,437
徽商期货（代客）,956,-7,0,0,1497,646
山金期货（代客）,933,-16,0,0,0,0
东吴期货（代客）,0,0,1218,204,0,0
华闻期货（代客）,0,0,0,0,1095,161
创元期货（代客）,0,0,0,0,1131,345
中原期货（代客）,0,0,0,0,1485,643
国投安信（代客）,0,0,1095,49,0,0
招商期货（代客）,0,0,1329,23,0,0
宝城期货（代客）,0,0,1072,8,0,0
国联期货（代客）,0,0,0,0,1045,858
海证期货（代客）,0,0,1135,337,0,0
浙商期货（代客）,0,0,1101,149,0,0
永安期货（代客）,0,0,1520,23,0,0
瑞达期货（代客）,0,0,1425,78,0,0
