company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,3565,83,2568,-177,14320,308
国泰君安,2516,-431,2910,-1367,13342,4325
银河期货,1904,-183,1336,-56,4574,-530
东方财富,1656,-1099,0,0,3643,837
中信建投,1597,-464,908,-563,4204,-300
广发期货,1471,-24,758,-19,3083,674
方正中期,1309,-252,1131,57,2886,860
东证期货,1283,-205,2096,-551,6466,1864
华泰期货,1278,-114,912,-556,5116,3640
海通期货,1228,101,669,10,5710,1699
中泰期货,1149,-224,2593,-68,3998,1207
招商期货,1116,19,1263,-124,0,0
平安期货,1040,-293,0,0,1507,22
光大期货,990,-99,779,16,1737,20
南华期货,923,-96,0,0,6136,-141
申银万国,846,-131,0,0,0,0
永安期货,844,-172,1463,-1,0,0
徽商期货,829,-261,0,0,1829,331
国信期货,782,-141,0,0,1403,582
国海良时,766,-22,0,0,0,0
东吴期货,0,0,1088,-536,2455,918
创元期货,0,0,870,-284,1285,573
中粮期货,0,0,4173,210,0,0
中财期货,0,0,916,-83,0,0
中辉期货,0,0,0,0,1271,439
宏源期货,0,0,597,-7,0,0
浙商期货,0,0,0,0,1750,448
瑞达期货,0,0,570,-32,0,0
首创京都,0,0,856,88,0,0
