company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,1775,-174,3514,-46,754,-159
国泰君安,1707,-163,1047,-273,740,-478
东证期货,1702,-96,813,-132,1016,-335
浙商期货,1364,-11,701,-6,923,-611
华泰期货,1341,-26,1732,5,489,-489
新湖期货,1109,35,919,1,410,-173
国投安信,1075,-1,2200,-16,0,0
银河期货,1019,11,811,18,0,0
招商期货,1011,12,1566,-2,0,0
中信建投,983,47,1313,4,313,-227
方正中期,902,38,649,21,453,-336
海通期货,872,-13,0,0,239,-215
紫金天风,859,-20,0,0,0,0
广发期货,802,-13,0,0,164,-217
中泰期货,736,-61,1626,-55,590,-599
中财期货,664,16,0,0,0,0
永安期货,646,-4,1342,-42,0,0
东吴期货,619,-179,659,-242,623,290
中辉期货,578,10,0,0,0,0
东方财富,558,-8,0,0,386,-52
中原期货,0,0,0,0,231,-480
中州期货,0,0,835,-19,0,0
中粮期货,0,0,3799,14,0,0
信达期货,0,0,0,0,227,179
南华期货,0,0,1425,32,267,-50
华闻期货,0,0,0,0,253,4
大有期货,0,0,0,0,220,68
徽商期货,0,0,0,0,179,-26
申银万国,0,0,0,0,302,180
瑞达期货,0,0,651,-1,0,0
鑫鼎盛期货,0,0,686,0,0,0
首创京都,0,0,1242,0,0,0
