company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,3819,-27,4595,0,713,-60
中信期货,3346,-44,2995,8,868,106
方正中期,2013,-29,2016,27,228,24
南华期货,1982,-7,2335,-39,1612,625
海通期货,1696,28,1505,0,186,54
招商期货,1555,-5,1547,3,278,159
中信建投,1511,-2,1690,44,220,-11
长江期货,1325,5,1526,-4,189,24
华泰期货,1142,34,1210,60,418,166
广发期货,845,11,711,-21,178,19
中粮期货,805,-3,1163,-6,0,0
东吴期货,752,-126,581,-8,262,9
光大期货,744,112,760,127,415,169
东方财富,696,-8,0,0,0,0
银河期货,687,53,0,0,271,93
国海良时,659,93,0,0,0,0
中财期货,584,12,0,0,0,0
浙商期货,534,3,0,0,0,0
永安期货,530,-5,1261,-10,0,0
瑞达期货,523,104,852,68,212,38
中辉期货,0,0,499,-2,0,0
中原期货,0,0,0,0,164,-26
中州期货,0,0,843,0,0,0
中泰期货,0,0,1511,-5,278,72
东证期货,0,0,527,79,1873,496
国盛期货,0,0,0,0,181,170
格林大华,0,0,0,0,190,71
首创京都,0,0,1810,110,277,49
