company,long,long_chg,short,short_chg,volume,volume_chg
中信期货,2697,15,4846,201,962,-168
国泰君安,2207,205,4287,266,1077,234
中信建投,1364,54,1196,190,700,292
银河期货,1283,142,1159,142,684,220
东证期货,1262,-81,1159,-3,3224,1475
宏源期货,1214,96,0,0,0,0
方正中期,1197,64,1159,32,754,415
徽商期货,1175,88,0,0,294,48
广发期货,1116,56,0,0,0,0
华泰期货,976,57,1332,1,662,355
平安期货,972,168,0,0,329,251
东方财富,943,138,0,0,287,70
光大期货,913,158,0,0,278,-6
永安期货,865,57,3332,-236,375,21
新湖期货,842,26,1132,18,0,0
民生期货,833,-40,0,0,0,0
中粮期货,823,49,895,346,607,459
中泰期货,781,86,710,218,706,498
申银万国,750,68,0,0,0,0
华安期货,702,53,0,0,0,0
东吴期货,0,0,652,161,392,132
中州期货,0,0,1677,170,0,0
国投期货,0,0,1729,61,0,0
南华期货,0,0,2813,-1,426,115
国信期货,0,0,0,0,556,410
国海良时,0,0,622,39,0,0
招商期货,0,0,662,-2,0,0
格林大华,0,0,3616,23,0,0
浙商期货,0,0,0,0,534,441
海通期货,0,0,0,0,657,356
盛达期货,0,0,607,80,0,0
长江期货,0,0,0,0,441,251
首创京都,0,0,1213,4,0,0
