company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,2676,-117,3501,-229,2578,-625
华泰期货,2463,-102,1089,-64,932,-201
中信期货,2114,-382,4267,-415,2297,-146
中泰期货,2046,50,1719,-12,810,-32
中信建投,1808,-203,508,-75,1204,-384
华西期货,1456,10,0,0,0,0
海通期货,1313,-33,0,0,771,-479
银河期货,1252,63,1324,-103,1080,-50
永安期货,1250,37,2462,25,930,-16
广发期货,1197,-179,655,191,1036,181
光大期货,956,-12,1416,57,693,67
东证期货,867,78,2032,198,2104,-166
国信期货,821,40,795,77,853,-18
中辉期货,814,100,0,0,0,0
方正中期,781,27,1168,28,1425,-194
华联期货,752,-45,0,0,0,0
申银万国,735,-29,0,0,0,0
创元期货,724,-8,0,0,0,0
格林大华,663,9,0,0,0,0
平安期货,635,-51,0,0,0,0
一德期货,0,0,0,0,523,349
中州期货,0,0,1414,-55,0,0
东方财富,0,0,0,0,1340,39
兴证期货,0,0,592,85,768,261
中粮期货,0,0,3027,75,0,0
南华期货,0,0,708,-89,607,-77
华闻期货,0,0,0,0,951,-26
国富期货,0,0,0,0,744,108
国投安信,0,0,768,62,0,0
招商期货,0,0,513,56,0,0
徽商期货,0,0,0,0,668,-68
新湖期货,0,0,1014,31,0,0
首创京都,0,0,691,-20,0,0
