company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5842,4,8118,-703,2839,1375
东证期货,4375,-22,3073,-155,3237,506
中信建投,3218,80,1205,88,790,-720
中信期货,2904,10,4617,56,838,-411
方正中期,2220,21,1337,20,557,33
海通期货,2138,-90,1409,3,735,32
永安期货,1850,27,6045,431,730,24
银河期货,1645,69,1327,812,1301,683
长江期货,1393,35,1059,-3,428,-268
中财期货,1283,124,0,0,0,0
招商期货,1282,-48,1467,-41,529,-109
华泰期货,1246,100,0,0,357,-91
中泰期货,1086,23,1947,-10,0,0
徽商期货,1077,-28,0,0,517,-51
南华期货,1064,-21,2449,0,0,0
广发期货,862,-120,999,-1,399,202
新湖期货,824,74,0,0,0,0
东方财富,724,-4,0,0,359,-106
中粮期货,705,8,2775,6,0,0
申银万国,696,-102,0,0,284,-92
中州期货,0,0,663,-2,0,0
东吴期货,0,0,738,0,0,0
五矿期货,0,0,513,1,0,0
国元期货,0,0,0,0,362,74
国信期货,0,0,0,0,287,27
华闻期货,0,0,0,0,672,183
宁证期货,0,0,0,0,313,285
国海良时,0,0,1068,-3,0,0
国投期货,0,0,2626,80,0,0
格林大华,0,0,4454,72,0,0
瑞达期货,0,0,0,0,309,-166
