company,long,long_chg,short,short_chg,volume,volume_chg
东证期货,5041,225,4267,217,9028,917
国泰君安,4431,-31,10527,108,4689,787
中信建投,3218,25,2421,111,2314,464
方正中期,3204,-79,0,0,1527,58
中信期货,3192,92,6139,-14,6366,1283
银河期货,3104,222,3280,441,3533,459
中泰期货,3012,59,3502,9,3724,484
永安期货,2874,32,9987,-583,1699,165
华泰期货,2748,-121,2093,-126,2389,-171
徽商期货,2029,-1,0,0,1763,170
广发期货,2003,-12,1551,-44,2012,388
东方财富,1970,-10,0,0,2690,635
瑞达期货,1797,160,0,0,1967,1213
光大期货,1703,226,0,0,1350,81
中粮期货,1574,181,3986,312,0,0
中财期货,1437,-18,0,0,0,0
新湖期货,1435,20,0,0,0,0
南华期货,1409,-35,2730,-8,2435,117
海通期货,1344,113,0,0,997,54
安粮期货,1256,61,0,0,0,0
东吴期货,0,0,1235,-38,0,0
中州期货,0,0,1396,-21,0,0
中金财富,0,0,1272,6,0,0
五矿期货,0,0,1032,58,0,0
国投期货,0,0,2559,-1,0,0
国信期货,0,0,0,0,1116,104
国海良时,0,0,1237,6,0,0
平安期货,0,0,1142,0,0,0
招商期货,0,0,1193,285,2039,-37
格林大华,0,0,6001,60,0,0
浙商期货,0,0,0,0,1484,263
申银万国,0,0,0,0,1103,641
