company,long,long_chg,short,short_chg,volume,volume_chg
中信期货（代客）,1379,107,1504,246,671,105
国泰君安（代客）,1071,109,2759,180,585,153
中泰期货（代客）,989,-4,851,30,164,62
南华期货（代客）,791,97,899,193,364,-229
光大期货（代客）,688,267,406,226,627,23
东证期货（代客）,669,171,1400,84,1123,495
徽商期货（代客）,662,23,0,0,0,0
银河期货（代客）,598,4,0,0,192,-4
创元期货（代客）,535,-9,0,0,223,180
广发期货（代客）,530,68,436,52,242,104
永安期货（代客）,499,21,1033,-320,619,515
东方财富（代客）,476,22,0,0,0,0
东吴期货（代客）,466,90,0,0,211,43
方正中期（代客）,458,23,0,0,129,51
中信建投（代客）,427,-5,504,2,0,0
中辉期货（代客）,414,28,0,0,0,0
中粮期货（代客）,395,35,923,421,558,380
平安期货（代客）,388,11,0,0,0,0
宏源期货（代客）,350,-18,0,0,0,0
新湖期货（代客）,329,40,0,0,0,0
国投期货（代客）,0,0,818,1,0,0
信达期货（代客）,0,0,505,107,0,0
华鑫期货（代客）,0,0,0,0,177,171
中融汇信（代客）,0,0,0,0,678,590
中州期货（代客）,0,0,566,-15,0,0
五矿期货（代客）,0,0,426,-2,0,0
华泰期货（代客）,0,0,1092,29,173,90
招商期货（代客）,0,0,631,2,0,0
建信期货（代客）,0,0,0,0,136,3
宝城期货（代客）,0,0,410,3,0,0
格林大华（代客）,0,0,1786,294,324,320
江西瑞奇（代客）,0,0,524,4,0,0
海通期货（代客）,0,0,0,0,130,68
神华期货（代客）,0,0,0,0,152,151
首创京都（代客）,0,0,623,5,0,0
