company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,5907,-114,8841,98,8562,1991
中信期货,5625,-312,6200,-372,8640,1608
东方财富,3876,80,0,0,2170,445
中信建投,3808,116,3481,173,3853,-1590
方正中期,3709,-115,2636,-423,2338,1210
银河期货,3374,53,2375,211,2442,284
海通期货,3002,-63,2916,-155,3372,-15
中泰期货,2804,132,1521,1,2469,629
长江期货,2583,132,2475,-41,0,0
招商期货,2295,35,2846,33,0,0
广发期货,2225,-151,0,0,1331,84
东证期货,2180,-216,4913,-94,5354,481
光大期货,2076,-47,2458,44,3357,178
平安期货,1932,-93,0,0,1077,389
南华期货,1790,87,2343,-60,6411,1205
华泰期货,1637,-245,2621,-266,2399,698
徽商期货,1601,-66,0,0,1399,-127
申银万国,1524,-35,0,0,0,0
永安期货,1325,15,2140,-14,0,0
国海良时,1150,-1,0,0,0,0
东吴期货,0,0,2153,148,1045,-342
华闻期货,0,0,0,0,1663,167
华安期货,0,0,0,0,989,510
创元期货,0,0,1669,-66,0,0
中财期货,0,0,1530,-32,0,0
中粮期货,0,0,1710,284,0,0
国投期货,0,0,1223,-146,0,0
国联期货,0,0,0,0,1111,623
浙商期货,0,0,1897,4,1322,-756
