company,long,long_chg,short,short_chg,volume,volume_chg
永安期货,2503,-5,1026,-26,763,256
华泰期货,2261,-68,2473,7,1139,-242
国泰期货,2180,-56,5236,157,4297,1024
中信期货,2095,280,3844,-72,2148,-492
东证期货,1669,156,1661,211,1929,346
天风期货,1586,-36,0,0,0,0
海通期货,1535,-82,634,-25,1191,-35
方正中期期货,1146,-388,715,-123,2933,336
光大期货,1123,40,0,0,851,9
大陆期货,927,-3,0,0,0,0
银河期货,924,-131,892,45,1150,510
兴证期货,914,-36,0,0,1051,-156
中泰期货,909,-33,0,0,0,0
国投安信期货,879,444,2571,-210,1064,638
中辉期货,851,-18,0,0,0,0
东航期货,844,23,0,0,0,0
和合期货,812,134,0,0,0,0
徽商期货,792,143,0,0,1040,-13
中粮期货,783,3,6874,72,0,0
南华期货,780,36,2405,-9,1507,427
东方财富期货,0,0,743,-20,1553,79
中信建投期货,0,0,0,0,1315,-222
国信期货,0,0,0,0,1145,159
华闻期货,0,0,0,0,901,-43
中州期货,0,0,838,28,0,0
国富期货,0,0,0,0,1105,109
弘业期货,0,0,602,0,0,0
国联期货,0,0,567,-72,0,0
广发期货,0,0,1026,-286,725,-1300
格林期货,0,0,1189,276,0,0
新湖期货,0,0,640,-76,0,0
申银万国期货,0,0,727,17,1270,-331
长安期货,0,0,987,0,0,0
