company,long,long_chg,short,short_chg,volume,volume_chg
国泰君安,1820,-75,1035,3,554,323
中信期货,1264,-39,3337,-43,726,151
中信建投,1183,33,1516,19,332,-42
华泰期货,1161,12,875,14,250,-5
国投安信,1151,-11,1889,15,310,96
新湖期货,1139,8,978,-4,0,0
海通期货,1010,122,447,99,355,145
方正中期,973,-54,759,-47,355,184
银河期货,964,-3,617,0,273,65
招商期货,860,-11,1598,-2,153,37
永安期货,852,-17,0,0,0,0
紫金天风,822,-15,0,0,0,0
东吴期货,758,9,942,-2,173,92
广发期货,696,97,458,89,304,229
中泰期货,694,130,1420,84,718,247
浙商期货,656,5,458,-4,769,2
东证期货,623,26,0,0,541,-55
中粮期货,596,12,4294,10,0,0
宏源期货,575,66,0,0,0,0
东方财富,498,33,0,0,186,53
华西期货,0,0,493,10,0,0
国海良时,0,0,0,0,292,262
南华期货,0,0,1533,4,384,89
广州期货,0,0,0,0,182,170
弘业期货,0,0,0,0,154,115
格林大华,0,0,837,-7,0,0
瑞达期货,0,0,545,1,0,0
长江期货,0,0,0,0,182,46
首创京都,0,0,1166,-16,0,0
